date,status,speaker,title,url,last_checked,language,type,description,duration,church,source_file
2022-09-21,Success,Chad Lamb Looking Ahead,220921,https://www.youtube.com/watch?v=HGGu0OM-8hE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-09-18,Success,Chad Lamb The Motive of the Heart,Sermon Clip 220918,https://www.youtube.com/watch?v=98CfkwzIW4A,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-09-18,Success,Chad Lamb The Motive of the Heart,220918,https://www.youtube.com/watch?v=uX89BdT8Whg,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-09-11,Success,Chad Lamb The Cream of the Crop,Sermon Clips 220911,https://www.youtube.com/watch?v=VUEMwpTaD6A,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-09-11,Success,Chad Lamb The Cream of the Crop,220911,https://www.youtube.com/watch?v=PfN1KS31NP4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-09-07,Success,Chad Lamb El-Shaddai,Sermon Clip 220907,https://www.youtube.com/watch?v=NucFWz-herU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-09-07,Success,Chad Lamb El-Shaddai,220907,https://www.youtube.com/watch?v=ZH4huUFUzqQ,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-28,Success,Chad Lamb The Seven Golden Candlesticks,Sermon Clip 220828,https://www.youtube.com/watch?v=p9R9kjwFX1U,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-28,Success,Chad Lamb The Seven Golden Candlesticks,220828,https://www.youtube.com/watch?v=zJ41_NRb1OQ,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-24,Success,Chad Lamb The Seven Golden Candlesticks,Sermon Clip 220824,https://www.youtube.com/watch?v=_XYdRfwXUwo,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-24,Success,Chad Lamb The Seven Golden Candlesticks,220824,https://www.youtube.com/watch?v=0WP2-xVWDLI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-21,Success,Chad Lamb The Seven Golden Candlesticks,Sermon Clip 220821,https://www.youtube.com/watch?v=_5u21I7f-lA,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-21,No Transcript,Chad Lamb,220821 - Chad Lamb: The Seven Golden Candlesticks - Part 3,https://www.youtube.com/watch?v=WXj0p7e__4c,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, http://www.bcfellowship.org​​​​​​​.",136,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2022-08-17,Success,Chad Lamb A Correction,220817,https://www.youtube.com/watch?v=M67aY4q79VE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-14,Success,Benjamin Seabolt God Dont Care,Sermon Clip 220814,https://www.youtube.com/watch?v=49TyQY7TOC4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-14,Success,Benjamin Seabolt God Dont Care,220814,https://www.youtube.com/watch?v=Vg2fKorkCcE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-10,Success,Chad Lamb The Seven Golden Candlesticks,Sermon Clip 220810,https://www.youtube.com/watch?v=8VcuqRdMkk8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-10,Success,Chad Lamb The Seven Golden Candlesticks,220810,https://www.youtube.com/watch?v=eJHh7AnikkU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-07,Success,Chad Lamb The Seven Golden Candlesticks,Sermon Clip 220807,https://www.youtube.com/watch?v=2DkCTjgmrHc,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-07,No Transcript,Chad Lamb,220807 - Chad Lamb: The Seven Golden Candlesticks - Part 1,https://www.youtube.com/watch?v=2h7-STql6FA,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, http://www.bcfellowship.org​​​​​​​.",138,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2022-08-03,Success,Chad Lamb Satans Battle for Headship,Sermon Clip 220803,https://www.youtube.com/watch?v=bUdLSXBNW_U,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-08-03,Success,Chad Lamb Satans Battle for Headship,220803,https://www.youtube.com/watch?v=ZA82j3h-f8A,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-27,Success,Alray Robertson The Spoken Word,220727,https://www.youtube.com/watch?v=V5OK8cA3YjE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-24,Success,Chad Lamb The Conditions,Sermon Clip 220724,https://www.youtube.com/watch?v=BoA64xoYiSs,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-24,Success,Chad Lamb The Conditions,220724,https://www.youtube.com/watch?v=yovRxcPh7dg,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-20,Success,Burley Williams What the Devil Has On His Mind,Sermon Clip 220720,https://www.youtube.com/watch?v=66pkEp7sDPw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-20,Success,Burley Williams What the Devil Has on His Mind,220720,https://www.youtube.com/watch?v=t-ENlUD3vGY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-17,Success,Chad Lamb How to Overcome,Sermon Clip 220717,https://www.youtube.com/watch?v=-1VAhOE6akM,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-17,Success,Chad Lamb How to Overcome,220717,https://www.youtube.com/watch?v=b7eDkN8B9UY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-13,Success,Chad Lamb Finishing a Commission Through Humility and Submission,Sermon Clip 220713,https://www.youtube.com/watch?v=7BLdqkTMRAo,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-13,Success,Chad Lamb Finishing a Commission Through Humility and Submission,220713,https://www.youtube.com/watch?v=FcYRYtrPCcs,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-10,Success,Chad Lamb,Sermon Clip 220710,https://www.youtube.com/watch?v=cCWft_Bt5OU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-10,Success,Chad Lamb,220710,https://www.youtube.com/watch?v=Fw5hZaEfNlk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-06,Success,Chad Lamb Unlocking the Power of the Prophecy by Submission,Sermon Clip 220706,https://www.youtube.com/watch?v=NEIQ99-_1mw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-06,Success,Chad Lamb Unlocking the Power of the Prophecy by Submission,220706,https://www.youtube.com/watch?v=pvCBVl32K_s,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-03,Success,Chad Lamb Mercy and Judgment,Sermon Clip 220703,https://www.youtube.com/watch?v=_d3exJCytLY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-07-03,Success,Chad Lamb Mercy and Judgment,220703,https://www.youtube.com/watch?v=cBc8ff4ZtbE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-29,Success,Chad Lamb Revelation That Holds,Sermon Clip 220629,https://www.youtube.com/watch?v=LzYR9oEzOQ8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-29,Success,Chad Lamb Revelation That Holds,220629,https://www.youtube.com/watch?v=PSxCocQ3Kuk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-22,Success,Chad Lamb His Will,Sermon Clip 220622,https://www.youtube.com/watch?v=4W8cDgZd6y0,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-22,Success,Chad Lamb His Will,220622,https://www.youtube.com/watch?v=cQmue921o10,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-19,Success,Chad Lamb The Value of the Word,Sermon Clip 220619,https://www.youtube.com/watch?v=LFlIVNepdCY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-19,Success,Chad Lamb The Value of the Word,220619,https://www.youtube.com/watch?v=hBtAuAlJaoQ,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-15,Success,Markus Becker When the Lamb Takes the,Sermon Clip 220615,https://www.youtube.com/watch?v=HxJaQsheHCI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-15,Success,Markus Becker When the Lamb Takes the,220615,https://www.youtube.com/watch?v=2w3HBM4kuFk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-01,Success,Chad Lamb,Sermon Clips 220601,https://www.youtube.com/watch?v=_GWvOqaGpiM,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-06-01,Success,Chad Lamb,220601,https://www.youtube.com/watch?v=4qApCT63Vpo,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-29,Success,Chad Lamb Who Is Riding This Trail,Sermon Clip 220529,https://www.youtube.com/watch?v=ZSPsBuyjwqI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-29,No Transcript,Chad Lamb,220529 - Chad Lamb: Who Is Riding This Trail?,https://www.youtube.com/watch?v=GDKvhGbdDfk,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, https://bit.ly/BCF_Website.",106,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2022-05-25,Success,Chad Lamb Spiritual Cancer,Sermon Clip 220525,https://www.youtube.com/watch?v=ZyT1LAPkkZ8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-25,No Transcript,Chad Lamb,220525 - Chad Lamb: Spiritual Cancer,https://www.youtube.com/watch?v=iB8fA_YKWH8,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, https://bit.ly/BCF_Website.",114,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2022-05-22,Success,Abraham Mairah The Develomental Transformation,Sermon Clip 220522,https://www.youtube.com/watch?v=KfRH1sgcycY,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-22,Success,Abraham MairahThe Developmental Transformation,220522,https://www.youtube.com/watch?v=HME_dp3FYf8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-21,Success,Abraham Mairah Man-Devised Devices Against the Infallible Prophetic,Sermon Clip 220521,https://www.youtube.com/watch?v=eNq0U6NE21Q,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-21,Success,Abraham Mairah Man-Devised Devices Against the Infallible & Immutable Prophetic,220521,https://www.youtube.com/watch?v=9j9HKNApPYw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-20,Success,Abraham Mairah Receiving the Reality of the More-Than-a-Prophet,Sermon Clip 220520,https://www.youtube.com/watch?v=2M8d-yYIUYM,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-20,Success,Abraham Mairah Receiving the Mysterious Reality of the More-Than-a-Prophet,220520,https://www.youtube.com/watch?v=m0S6Y0iKm3o,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-18,Success,Chad Lamb What Do You See,Sermon Clip 220518,https://www.youtube.com/watch?v=WhkywOKc7-Q,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-18,Success,Chad Lamb What Do You See,220518,https://www.youtube.com/watch?v=syZX_trf4u4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-17,Success,Kids Service Who Will,220515p,https://www.youtube.com/watch?v=lz_aIfirJgw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-15,Success,"Benjamin Seabolt, the Spirit of Truth",Sermon Clip 220515,https://www.youtube.com/watch?v=hRGRSk8Dxk0,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-16,Success,"Benjamin Seabolt, the Spirit of Truth",220515a,https://www.youtube.com/watch?v=Sf4Wnx3rvmE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-11,Success,Chad Lamb The Channel of the Mind,Sermon Clip 220511,https://www.youtube.com/watch?v=Cn8IREmBYDU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-11,Success,Chad Lamb The Channel of the Mind,220511,https://www.youtube.com/watch?v=-USTHbXf0t8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-08,Success,Chad Lamb Perfect,Sermon Clip 220508,https://www.youtube.com/watch?v=HnJ27-_uCdE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-08,Success,Chad Lamb Perfect,220508,https://www.youtube.com/watch?v=bL8vRpoqwgE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-04,Success,Chad Lamb,Sermon Clip 220504,https://www.youtube.com/watch?v=APg6uOa4XHg,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-04,Success,Chad Lamb,220504,https://www.youtube.com/watch?v=EmmcntkWJDc,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-01,Success,Chad Lamb,Sermon Clip 220501,https://www.youtube.com/watch?v=vNz4Z2rihRk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-05-01,Success,Chad Lamb,220501,https://www.youtube.com/watch?v=ixxjsJPtPSg,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-27,Success,Chad Lamb Growing to Perfection,Sermon Clip 220427,https://www.youtube.com/watch?v=kYTbhdIGiN8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-27,Success,Chad Lamb Growing to Perfection,220427,https://www.youtube.com/watch?v=OKrLco3JDZk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-24,Success,Chad Lamb Our Guide,Sermon Clip 220424,https://www.youtube.com/watch?v=2Ajl8cNVNaM,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-24,Success,Chad Lamb Our Guide,220424,https://www.youtube.com/watch?v=RYWIQDm-rYk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-13,Success,"Benjamin Seabolt, the Spirit of Truth",Sermon Clips 220413,https://www.youtube.com/watch?v=vm5WVthNN1Q,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-13,Success,"Benjamin Seabolt, the Spirit of Truth",220413,https://www.youtube.com/watch?v=rOzc1w0t6MI,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-10,Success,Chad Lamb The Blood Still Speaks,Sermon Clip 220410,https://www.youtube.com/watch?v=OISh5Sj3Uz8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-10,Success,Chad Lamb The Blood Still Speaks,220410,https://www.youtube.com/watch?v=IDvjZFk7Mk0,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-06,Success,Chad Lamb The Waters of Separation,Sermon Clips 220406,https://www.youtube.com/watch?v=tw4zjTzu3_g,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-06,Success,Chad Lamb The Waters of Separation,220406,https://www.youtube.com/watch?v=2P3WDmYzFDU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-03,Success,Chad Lamb Why the Blood,Sermon Clip 220403,https://www.youtube.com/watch?v=fj9tWPVz-68,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-04-03,Success,Chad Lamb Why the Blood,220403,https://www.youtube.com/watch?v=8moAbCCF3rk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-30,Success,Chad Lamb Tape,Sermon Clip 220330,https://www.youtube.com/watch?v=ycpNZyECFV4,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-30,No Transcript,Chad Lamb,220330 - Chad Lamb: Tape Service - Part 3: God's Power to Transform,https://www.youtube.com/watch?v=spZw5Uclk84,2026-01-04,Unknown,Full Sermon,"Messages and sermon notes from church services at Believers Christian Fellowship, and other information, can be found on the BCF website, https://bit.ly/BCF_Website.",109,Believers Christian Fellowship,Believers_Christian_Fellowship_Summary.csv
2022-03-27,Success,"Benjamin Seabolt, the Spirit of Truth",Sermon clip 220327,https://www.youtube.com/watch?v=FGsQk78vdfU,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-27,Success,"Benjamin Seabolt, the Spirit of Truth",220327,https://www.youtube.com/watch?v=XK4aVi-xmmE,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-23,Success,Chad Lamb Tape,Sermon Clip 220323,https://www.youtube.com/watch?v=9FTOmGoz_HA,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-23,Success,Chad Lamb Tape,220323,https://www.youtube.com/watch?v=l1O1HajnaYM,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-20,Success,Chad Lamb The Paradoxical Christian,Sermon Clip 220320,https://www.youtube.com/watch?v=Vi-uRkwyYcw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-20,Success,Chad Lamb The Paradoxical Christian,220320,https://www.youtube.com/watch?v=FjC_55CGG9U,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-09,Success,Chad Lamb Tape,Sermon Clip 220309,https://www.youtube.com/watch?v=XP7w3HJQQR8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-09,Success,Chad Lamb Tape,220309,https://www.youtube.com/watch?v=2IWK_WxmIIs,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-06,Success,Chad Lamb,Sermon Clip 220306,https://www.youtube.com/watch?v=Nf9SR03Dptw,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-06,Success,Chad Lamb,220306,https://www.youtube.com/watch?v=Mt85-yQS1N8,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-02,Success,Samuel Walach What Do You See Looking Out Your Window,Sermon Clip 220302,https://www.youtube.com/watch?v=2j2oNW9qD3Y,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-03-02,Success,Samuel Walach What Do You See Looking Out Your Window,220302,https://www.youtube.com/watch?v=M9fvV_EJkfk,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
2022-02-27,Success,Chad Lamb The Seven Seals Opened the Entire,Sermon Clip 220227,https://www.youtube.com/watch?v=_Vs_igSAS7s,2026-01-04,Unknown,Full Sermon,,,,Believers_Christian_Fellowship_Summary.csv
