church,date,title,url,from_speaker,to_speaker,reason
Calgary Living Word Assembly,2025-12-28,Sunday School,https://www.youtube.com/watch?v=j8rAJ_iAE5g,Walking with Jesus,Walking,smart_correction
Calgary Living Word Assembly,2025-06-01,2025-06-01,https://www.youtube.com/watch?v=2mATaF7G0ZY,Bro. Barry,Barry,smart_correction
Calgary Living Word Assembly,2023-04-19,2023-04-19 Bro. Gilbert,https://www.youtube.com/watch?v=-ucy5wnzrx0,The Resurrection Pt. 2,The Resurrection,smart_correction
Calgary Living Word Assembly,2025-06-22,2025-06-22E,https://www.youtube.com/watch?v=PLL2WwaCv6c,Communion Service,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2024-12-25,2024-12-25 Bro. Barry,https://www.youtube.com/watch?v=VP44SImMZkM,The Seven Church Ages Study Part #53,Barry,smart_correction
Calgary Living Word Assembly,2025-06-25,2025-06-25,https://www.youtube.com/watch?v=IRenFrNc4Cc,Bro. Barry Johnson,Barry Johnson,smart_correction
Calgary Living Word Assembly,2023-12-27,Away In A Manger,https://www.youtube.com/watch?v=FftXYd5oPCk,Sunday School Choir,Sunday School,smart_correction
Calgary Living Word Assembly,2023-10-30,Greatest Love Story,https://www.youtube.com/watch?v=tYW5KBnKmTU,Choir,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2023-06-09,Great Is Thy Faithfulness,https://www.youtube.com/watch?v=k-gkBmbEWYM,Sis. Faith,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2022-11-03,Thank you Jesus For The Blood,https://www.youtube.com/watch?v=UOoOWZMCc1Q,Youth Choir,Youth,smart_correction
Calgary Living Word Assembly,2024-08-17,2024-08-17 Bro. Andrew Glover,https://www.youtube.com/watch?v=WhFGYVAYpRk,Conquering The Antichrist Spirit By Spiritual Discernment,Andrew Glover,smart_correction
Calgary Living Word Assembly,2023-08-06,2023-08-06 Bro. Barry,https://www.youtube.com/watch?v=aO0FJUFmN4M,I Am The Resurrection And The Life,I Am The Resurrection And The,smart_correction
Calgary Living Word Assembly,2025-12-28,I Am Free,https://www.youtube.com/watch?v=bkt3Xr7JJwo,Br. Tinashe,Tinashe,smart_correction
Calgary Living Word Assembly,2025-06-18,Glory To The Lamb!,https://www.youtube.com/watch?v=kEHqH-S2tHI,Sis Ife O,Ife O,smart_correction
Calgary Living Word Assembly,2022-11-03,The Goodness of God,https://www.youtube.com/watch?v=gXgLTU0Bj_Q,Bro Christopher,Christopher,smart_correction
Calgary Living Word Assembly,2024-02-14,2024-02-14 Bro. Barry,https://www.youtube.com/watch?v=ECbN7D4CVoI,The Seven Church Ages Study Part #15,Barry,smart_correction
Calgary Living Word Assembly,2025-12-10,2025-12-10 Bro. Barry,https://www.youtube.com/watch?v=m3xjbe28jRE,Spiritual Gifts Pt. 10,Spiritual Gifts,smart_correction
Calgary Living Word Assembly,2024-09-22,2024-09-22E,https://www.youtube.com/watch?v=zjxklMtAou0,Communion Service,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2023-12-27,Me On Your Mind,https://www.youtube.com/watch?v=EjayRWBbfyw,Bro. Feran,Feran,smart_correction
Calgary Living Word Assembly,2022-12-28,2022-12-28 Bro. Barry,https://www.youtube.com/watch?v=gaZX94_eaw0,Follow Me As I Follow Christ,Follow Me As I Follow,smart_correction
Calgary Living Word Assembly,2023-03-21,You Hold It All Together,https://www.youtube.com/watch?v=3rCa_XpZNgg,Bro. Olumide and Sis. Funmi,Olumide,smart_correction
Calgary Living Word Assembly,2024-01-03,2024-01-03 Bro. Barry,https://www.youtube.com/watch?v=IvEJH2jlr6I,The Seven Church Ages Study Part #8,Barry,smart_correction
Calgary Living Word Assembly,2025-10-26,Glorious Deliverer,https://www.youtube.com/watch?v=Vuu7Sshoapc,Bro. Olu,Olu,smart_correction
Calgary Living Word Assembly,2025-10-15,2025-10-15 Bro. Barry,https://www.youtube.com/watch?v=MULcaChdg5Q,Spiritual Gifts Pt.2,Spiritual Gifts,smart_correction
Calgary Living Word Assembly,2024-06-30,2024-06-30 Bro. Barry,https://www.youtube.com/watch?v=R45LXll2PZE,God's Will Part #10,Gods Will,smart_correction
Calgary Living Word Assembly,2022-11-08,I've Not Seen A Mountain,https://www.youtube.com/watch?v=vh3lCUZTCME,Sis Faith,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2025-04-09,2025-04-09 Bro. Barry,https://www.youtube.com/watch?v=1_mqAboJCJ0,Q&A Election (Seven Church Ages Study),Barry,smart_correction
Calgary Living Word Assembly,2023-12-20,2023-12-20 Bro. Barry,https://www.youtube.com/watch?v=lpmMVxh_mk8,The Seven Church Ages Study Part #7,Barry,smart_correction
Calgary Living Word Assembly,2022-11-04,To Know You More,https://www.youtube.com/watch?v=hJGUZkOklAM,Bro Tobi,Tobi,smart_correction
Calgary Living Word Assembly,2023-09-17,2023-09-17 Bro. Barry,https://www.youtube.com/watch?v=evBgiuZ1nsE,Preface To The Exposition Of The Seven Church Ages,Barry,smart_correction
Calgary Living Word Assembly,2025-06-01,Praise Medley,https://www.youtube.com/watch?v=hq-DieAuyNE,Bro. Feran,Feran,smart_correction
Calgary Living Word Assembly,2022-11-29,Wounded Soldier,https://www.youtube.com/watch?v=clJ3E913Y_Y,Bro Feran,Feran,smart_correction
Calgary Living Word Assembly,2023-03-06,Lord I Need You,https://www.youtube.com/watch?v=xWKBNF3CMVk,Bro. Feran,Feran,smart_correction
Calgary Living Word Assembly,2025-12-21,Sis Adina Adriel,https://www.youtube.com/watch?v=B3A4orDczwY,Safe in your arms,Safe,smart_correction
Calgary Living Word Assembly,2024-10-06,2024-10-06 Bro. Barry,https://www.youtube.com/watch?v=XAi7Wd-Mk2U,Lets Make A Deal Part #2,Lets Make A Deal,smart_correction
Calgary Living Word Assembly,2025-09-11,Bro. Barry Johnson,https://www.youtube.com/watch?v=pyK0G411fPQ,God's Arrow Of Deliverance,Gods Arrow Of Deliverance,smart_correction
Calgary Living Word Assembly,2022-10-23,2022-10-23 Bro. Barry,https://www.youtube.com/watch?v=mbLdIXrspmE,Leadership And Communion,Leadership And,smart_correction
Calgary Living Word Assembly,2023-03-12,2023-03-12 Bro. Barry,https://www.youtube.com/watch?v=rtqKlDDsRhU,God unveiled in us Pt.3,God unveiled,smart_correction
Calgary Living Word Assembly,2023-07-12,Kingdoms,https://www.youtube.com/watch?v=RqDOjL6PWQQ,[Poem]  Bro Don Snow,[Poem] Bro Don Snow,smart_correction
Calgary Living Word Assembly,2025-06-22,2025-06-22,https://www.youtube.com/watch?v=xiRvo1qMlB8,Bro. Barry,Barry,smart_correction
Calgary Living Word Assembly,2023-08-23,2023-08-23 Bro. Emmanuel S.,https://www.youtube.com/watch?v=OW8xP1skw3M,Ordained To Stand,Ordained,smart_correction
Calgary Living Word Assembly,2023-09-24,2023-09-24 Bro. Barry,https://www.youtube.com/watch?v=YP9V6pb-Tec,A New Spirit Pt2,A New Spirit,smart_correction
Calgary Living Word Assembly,2025-12-31,In Christ Alone,https://www.youtube.com/watch?v=Mlbvddyg0Zw,Bro. Mario,Mario,smart_correction
Calgary Living Word Assembly,2023-04-08,2023-04-08,https://www.youtube.com/watch?v=SO3-EsQbeT8,Bro. Emmanuel,Emmanuel,smart_correction
Calgary Living Word Assembly,2023-05-25,He's The Reason For My Victory,https://www.youtube.com/watch?v=B_D8On9rpvQ,"Bro. Michael, Bro. John, and Co","Michael, John, and Co",smart_correction
Calgary Living Word Assembly,2023-12-06,2023-12-06 Bro. Mervin Pineda,https://www.youtube.com/watch?v=0wFC_f4jdEw,The Comings Of The Lord,The Comings Of The,smart_correction
Calgary Living Word Assembly,2023-02-15,2023-02-15 Bro. Gilbert W.,https://www.youtube.com/watch?v=57Jsx_ZVIh8,The Token Pt. 2,The,smart_correction
Calgary Living Word Assembly,2025-12-28,Won't It Be Wonderful There,https://www.youtube.com/watch?v=kjlNdYuijAI,Br. Paul Klassen,Paul Klassen,smart_correction
Calgary Living Word Assembly,2024-04-28,2024-04-28 Bro. Barry,https://www.youtube.com/watch?v=VxzlVqPLH3E,God's Will Part#2,Gods Will,smart_correction
Calgary Living Word Assembly,2024-01-28,2024-01-28,https://www.youtube.com/watch?v=DMNyI6fiYY0,Communion Service,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2023-10-07,2023-10-07 Bro. Danny Del Mundo,https://www.youtube.com/watch?v=NteYovInC54,The Four Pillars Of Our Faith,The Four Pillars,smart_correction
Calgary Living Word Assembly,2024-12-29,2024-12-29 Bro. Barry,https://www.youtube.com/watch?v=JoeLud8LZI8,Importance of Revelation “Let This Mind Be In You”,Importance Of Revelation,smart_correction
Calgary Living Word Assembly,2023-03-30,"Yet Not I, But Through Christ In Me",https://www.youtube.com/watch?v=SU_2Nyd9sUY,Sis. Helen,Helen,smart_correction
Calgary Living Word Assembly,2023-08-13,2023-08-13 Bro. Andrew Glover,https://www.youtube.com/watch?v=K35JDcjW24g,The Bride's Paradox,The Brides Paradox,smart_correction
Calgary Living Word Assembly,2023-10-30,Sis. Becky Hildebrandt,https://www.youtube.com/watch?v=6oBS6QBr6JE,That's No Hill For A Climber,Thats No Hill For A Climber,smart_correction
Calgary Living Word Assembly,2025-02-15,2025-02-15 Bro. Kidri Diggs,https://www.youtube.com/watch?v=8Lxj6ny9ZXI,The Appearing Of Unseen Things,The Appearing Of Unseen,smart_correction
Calgary Living Word Assembly,2023-05-10,2023-05-10 Bro. Barry,https://www.youtube.com/watch?v=-GogBqohyww,Believer's Position In Christ,Believers,smart_correction
Calgary Living Word Assembly,2024-06-30,2024-06-30 Bro. Barry,https://www.youtube.com/watch?v=gnueH3jXaYU,The Seven Church Ages Study Part #31,Barry,smart_correction
Calgary Living Word Assembly,2022-10-29,He Didn't Throw The Clay Away,https://www.youtube.com/watch?v=8yKizmL5IL0,Bro Feran,Feran,smart_correction
Calgary Living Word Assembly,2023-06-01,The Redeemed Bride of Christ [Poem],https://www.youtube.com/watch?v=lkmMfhg950I,Bro. Don Snow,Don Snow,smart_correction
Calgary Living Word Assembly,2023-03-21,Nobody Loves Me Like You Jesus,https://www.youtube.com/watch?v=zdjwr1Xr9jo,Sis. Kathryn,Kathryn,smart_correction
Calgary Living Word Assembly,2025-07-13,2025-07-13 Bro. Don Snow,https://www.youtube.com/watch?v=odJKSMJ6LaU,Attitude Of Love,Attitude,smart_correction
Calgary Living Word Assembly,2024-05-29,2024-05-29 Bro. Barry,https://www.youtube.com/watch?v=0kLBjRs3L20,The Seven Church Ages Study Part #29,Barry,smart_correction
Calgary Living Word Assembly,2025-03-23,2025-03-23E,https://www.youtube.com/watch?v=WLPCu__wzCk,Communion Service,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2022-11-08,He's Always Worthy,https://www.youtube.com/watch?v=QW8x3tqoMfo,Bro John,John,smart_correction
Calgary Living Word Assembly,2023-02-01,2023-02-01 Bro. Mervin,https://www.youtube.com/watch?v=frW8VLfeA4w,Philippines Report,Philippines,smart_correction
Calgary Living Word Assembly,2024-05-15,2024-05-15 Bro. Barry,https://www.youtube.com/watch?v=Rurhnnhvjic,The Seven Church Ages Study Part #27,Barry,smart_correction
Calgary Living Word Assembly,2024-02-07,2024-02-07 Bro. Barry,https://www.youtube.com/watch?v=XGQSP4PLEzU,The Seven Church Ages Study Part #14,Barry,smart_correction
Calgary Living Word Assembly,2023-04-07,Four Days Late,https://www.youtube.com/watch?v=05NsDyKg_Pc,Sis. Merit,Merit,smart_correction
Calgary Living Word Assembly,2024-06-19,2024-06-19 Bro. Dele Adelodun,https://www.youtube.com/watch?v=svIAhXy5EjE,God’s Provided Way,God’s Provided,smart_correction
Calgary Living Word Assembly,2024-11-27,2024-11-27 Bro. Barry,https://www.youtube.com/watch?v=_sW2YYihcSc,The Seven Church Ages Study Part #49,Barry,smart_correction
Calgary Living Word Assembly,2024-05-22,2024-05-22 Bro. Barry,https://www.youtube.com/watch?v=BaVVIqNsYGY,The Seven Church Ages Study Part #28,Barry,smart_correction
Calgary Living Word Assembly,2023-06-06,For Your Name Is Holy,https://www.youtube.com/watch?v=IlVcKk9wY7s,Sis. Merit,Merit,smart_correction
Calgary Living Word Assembly,2023-06-21,2023-06-21 Bro. Kelechi Asianya,https://www.youtube.com/watch?v=gUk7xwdGYds,Deceived By God Understanding The Severity Of God,Kelechi Asianya,smart_correction
Calgary Living Word Assembly,2024-03-24,2024-03-24E,https://www.youtube.com/watch?v=XDw6AA6W9Ag,Communion Service,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2025-12-28,Let Your Word be Born in the Manger of My Heart,https://www.youtube.com/watch?v=0oEqwX2dvXU,Sis Adina Adriel,Adina Adriel,smart_correction
Calgary Living Word Assembly,2025-09-21,Made Manifest,https://www.youtube.com/watch?v=IV4_bmJlJlk,Br. Donald Snow,Donald Snow,smart_correction
Calgary Living Word Assembly,2024-01-24,2024-01-24 Bro. Barry,https://www.youtube.com/watch?v=lIlHfCSo_5c,The Seven Church Ages Study Part #12,Barry,smart_correction
Calgary Living Word Assembly,2025-09-28,Bro. Feran Odunowo,https://www.youtube.com/watch?v=D5HoADK7rDA,Father Me,Father,smart_correction
Calgary Living Word Assembly,2023-11-29,2023-11-29 Bro. Timothy Ashong,https://www.youtube.com/watch?v=k2EAAlbhSN8,Let No Man's Heart Fail,Let No Mans Heart Fail,smart_correction
Calgary Living Word Assembly,2023-11-02,I Pledge Allegiance To The Lamb,https://www.youtube.com/watch?v=GYngFtlIZhs,Bro. Joseph,Joseph,smart_correction
Calgary Living Word Assembly,2022-11-03,I've Got My Mind Made Up,https://www.youtube.com/watch?v=_m7Fe5Wao30,Bro. KC Okoli,KC Okoli,smart_correction
Calgary Living Word Assembly,2024-10-16,2024-10-16 Bro. Barry,https://www.youtube.com/watch?v=bJ39UkYfZFY,The Seven Church Ages Study Part #43,Barry,smart_correction
Calgary Living Word Assembly,2023-04-17,"Softly And Tenderly, Jesus Is Calling",https://www.youtube.com/watch?v=UGWTg3rvn3o,Bro. Tobi,Tobi,smart_correction
Calgary Living Word Assembly,2023-01-11,I Just Want To Speak The Name Of Jesus,https://www.youtube.com/watch?v=EUHjYJvUeas,Bro. Feran,Feran,smart_correction
Calgary Living Word Assembly,2025-08-31,2025-08-31 Bro. Danny Del Mundo,https://www.youtube.com/watch?v=3yQQYW7hThQ,The Bride's Inheritance,The Brides Inheritance,smart_correction
Calgary Living Word Assembly,2023-12-16,2023-12-16 Bro. Kidri,https://www.youtube.com/watch?v=KwiUAIOGuss,"Sow Faith, Reap Evidence","Sow, Reap Evidence",smart_correction
Calgary Living Word Assembly,2023-02-26,2023-02-26E Bro. Barry,https://www.youtube.com/watch?v=Bu-RnE1BGH4,Communion Message,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2022-11-09,2022-11-09 Bro. Gilbert,https://www.youtube.com/watch?v=Ua1p0BeJ_lM,Breaking Out From The Wrong Cycle,Breaking Out From The Wrong,smart_correction
Calgary Living Word Assembly,2023-12-13,2023-12-13 Bro. Barry,https://www.youtube.com/watch?v=obavOJ89fnQ,The Seven Church Ages Study Part #6,Barry,smart_correction
Calgary Living Word Assembly,2023-11-08,2023-11-08 Bro. Barry,https://www.youtube.com/watch?v=xHb7BukGDkQ,The Seven Church Ages Study Part #5,Barry,smart_correction
Calgary Living Word Assembly,2023-03-21,It's Your Season To Be Blessed,https://www.youtube.com/watch?v=qqvCoiY-5Jw,"Sis. Lois, Sis. Sarah, Sis. Becky","Lois, Sarah, Becky",smart_correction
Calgary Living Word Assembly,2025-12-31,The Lily Of The Valley,https://www.youtube.com/watch?v=tLKwGkPWHpo,Sis. Stella and Sis. Merit,Stella,smart_correction
Calgary Living Word Assembly,2025-12-31,Your Grace and Mercy,https://www.youtube.com/watch?v=SxMEzXj3bwE,"Sis. Helen, Sis. Ruth, and Sis. Femi","Helen, Ruth",smart_correction
Calgary Living Word Assembly,2024-01-08,2024-1-07 Bro. Barry,https://www.youtube.com/watch?v=39jQCRKYNjU,The Grace In Leadership,The Grace,smart_correction
Calgary Living Word Assembly,2024-06-16,2024-06-16 Bro. Barry,https://www.youtube.com/watch?v=iBndVXn24IQ,God's Will Part #8,Gods Will,smart_correction
Calgary Living Word Assembly,2025-08-03,2025-08-03,https://www.youtube.com/watch?v=vz1WwCPpx0w,Bro. Barry,Barry,smart_correction
Calgary Living Word Assembly,2023-03-21,Too Faithful,https://www.youtube.com/watch?v=4kgmzfvwVFc,Bro. Feran and Sis. Christy,Feran,smart_correction
Calgary Living Word Assembly,2024-12-22,2024-12-22 Bro. John Panicker,https://www.youtube.com/watch?v=kjdbYAeacco,Rapturing Faith,Rapturing,smart_correction
Calgary Living Word Assembly,2025-09-17,2025-9-17 Bro. Barry Johnson,https://www.youtube.com/watch?v=6BjgPb7n7x4,Quickening Power,Quickening,smart_correction
Calgary Living Word Assembly,2025-05-04,Sr. Michelle Livesey,https://www.youtube.com/watch?v=aNmA5SY6xcE,The Creation of God,The Creation,smart_correction
Calgary Living Word Assembly,2025-12-07,2025-12-07 Bro. Don Snow,https://www.youtube.com/watch?v=MbrR4B5zH08,Walking With God,Don Snow,redetected
Calgary Living Word Assembly,2023-05-28,2023-05-28E,https://www.youtube.com/watch?v=wPVCj6E8XIg,Communion Service,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2023-05-07,2023-05-07 Bro. Barry,https://www.youtube.com/watch?v=Unkl-UF8o3o,The Centurion's Answer To Jesus,The Centurions,smart_correction
Calgary Living Word Assembly,2024-08-16,2024-08-16 Bro. Andrew Glover,https://www.youtube.com/watch?v=jZD-bvNdI2g,Snatched By A Divine Hand,Andrew Glover,smart_correction
Calgary Living Word Assembly,2025-07-02,Mary For A While,https://www.youtube.com/watch?v=xvAhFRtgbsI,Sis. Helen S.,Helen S,smart_correction
Calgary Living Word Assembly,2024-10-20,2024-10-20 Bro. Barry,https://www.youtube.com/watch?v=MYyACz27J38,The House Of The Lord,The House Of The,smart_correction
Calgary Living Word Assembly,2022-10-25,I Could Still Go Free,https://www.youtube.com/watch?v=BwZyq3iD5C8,Bro. Tobi,Tobi,smart_correction
Calgary Living Word Assembly,2022-10-26,2022-10-26 Bro. Barry,https://www.youtube.com/watch?v=6w2wDVl-lUw,Family Positions,Unknown Speaker,smart_correction
Calgary Living Word Assembly,2025-02-11,2025-02-11 Bro. Barry,https://www.youtube.com/watch?v=2m47a879quc,The Seven Church Ages Study Part #58,Barry,smart_correction
Calgary Living Word Assembly,2024-08-28,2024-08-28 Bro. Barry,https://www.youtube.com/watch?v=PFxiza_h74Q,The Seven Church Ages Study Part #37,Barry,smart_correction
Calgary Living Word Assembly,2023-03-21,Trust and Obey,https://www.youtube.com/watch?v=iDXKKEeO_P8,Sis. Stella,Stella,smart_correction
Calgary Living Word Assembly,2024-01-28,2024-01-28  Bro. Barry,https://www.youtube.com/watch?v=YingrJapiJI,The Message Of Grace What House Will You Build Him,The Message Of Grace What House Will You Build,smart_correction
Calgary Living Word Assembly,2023-05-16,You Are God Alone,https://www.youtube.com/watch?v=5qEamHNZEKY,Bro. Michael and Sis. Jennifer,Michael,smart_correction
Calgary Living Word Assembly,2024-03-27,2024-03-27 Bro. Barry,https://www.youtube.com/watch?v=lPvTtPuUaR4,The Seven Church Ages Study Part #20,Barry,smart_correction
Calgary Living Word Assembly,2025-12-21,Sis Kindness Onyeji,https://www.youtube.com/watch?v=6Lb7qLVnzUo,ALABASTER BOX,Kindness Onyeji,smart_correction
Calgary Living Word Assembly,2025-12-31,Over and Over,https://www.youtube.com/watch?v=uOAZu-8W2Jg,"Sis Ife, Sis Ruth, Sis Femi and Sis. Katherine","Ife, Ruth, Femi",smart_correction
Calgary Living Word Assembly,2024-06-09,2024-06-09 Bro. Mario Chua,https://www.youtube.com/watch?v=Ee0oaRoP7y8,Resurrection By Union and By Seed,Resurrection By Union and,smart_correction
