status,summary_file,date,title,church,summary_speaker,detected_speaker,redetected_try2,video_url
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-05-12,210512,,Chad Lamb Religion Versus Relationship,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=-kgA8lsOMPA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-05-12,Sermon Clip 210512,,Chad Lamb Religion Versus Relationship,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=Kj91yhFudNs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-05-09,210509,,Chad Lamb The Resurrection Ministry of Christ,Chad Lamb,Chad Lamb Resurrection Christ,https://www.youtube.com/watch?v=8nQlVB67Ehg
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-05-09,Sermon Clips 210509,,Chad Lamb The Resurrection Ministry of Christ,Chad Lamb,Chad Lamb Resurrection Christ,https://www.youtube.com/watch?v=3qKhyp5yftM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-05-05,210505,,Chad Lamb Religion Versus Relationship,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=su0TG47f8bE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-05-05,Sermon Clip 210505,,Chad Lamb Religion Versus Relationship,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=cUuiwD5stKQ
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-05-02,Sermon Clip 210502,,Chad Lamb Religion Versus Relationship,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=nX-WFgXel0s
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-28,210428,,Chad Lamb Religion Versus Relationship,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=TkBmVWWlY94
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-28,Sermon Clips 210428,,Chad Lamb Religion Versus Relationship,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=8yOYlABjwwU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-25,210425,,Jean Kadima Seeking & Manifesting God's Attributes,Jean Kadima,Jean Kadima Seeking,https://www.youtube.com/watch?v=aG0KJOHmAps
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-25,Sermon Clips 210425,,Jean Kadima Seeking & Manifesting God's Attributes,Jean Kadima,Jean Kadima Seeking,https://www.youtube.com/watch?v=3e-zBvnQD8g
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-21,210421,,Benjamin Seabolt These Sayings,Benjamin Seabolt,Benjamin Seabolt These Sayings,https://www.youtube.com/watch?v=yn_CHaO0nkU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-21,Sermon Clips 210421,,Benjamin Seabolt These Sayings,Benjamin Seabolt,Benjamin Seabolt These Sayings,https://www.youtube.com/watch?v=AHDcNnO3ArA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-18,210418,,Chad Lamb Focused to God's Purpose,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=JOEW6rIQ3WU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-18,Sermon Clip 210418,,Chad Lamb Focused to God's Purpose,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=aIk9lNnmyEI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-14,210414,,Chad Lamb The Manifestation of Unbelief,Chad Lamb,Chad Lamb Manifestation Unbelief,https://www.youtube.com/watch?v=wLK-OwHfje0
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-14,Sermon Clip 210414,,Chad Lamb The Manifestation of Unbelief,Chad Lamb,Chad Lamb Manifestation Unbelief,https://www.youtube.com/watch?v=WwDJabI8xtY
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-11,210411,,Chad Lamb Beholding the Mystery and Becoming the Mystery Revealed,Chad Lamb,Chad Lamb Beholding Mystery,https://www.youtube.com/watch?v=Lvu564Bt09Q
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-11,Sermon Clip 210411,,Chad Lamb Beholding the Mystery and Becoming the Mystery Revealed,Chad Lamb,Chad Lamb Beholding Mystery,https://www.youtube.com/watch?v=hQbbPTDKJT4
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-07,210407,,Chad Lamb The Purpose of the Bride,Chad Lamb,Chad Lamb Purpose Bride,https://www.youtube.com/watch?v=g-0AeQOGS4I
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-07,Sermon Clip 210407,,Chad Lamb The Purpose of the Bride,Chad Lamb,Chad Lamb Purpose Bride,https://www.youtube.com/watch?v=m3TxoigtdEM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-04,Sermon Clip 210404,,Chad Lamb Witnesses of This Resurrection,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=AdxmsA7b_yQ
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-04-01,Sermon Clips 2103231,,Brother Chad Lamb Discernment,Chad Lamb,Chad Lamb Discernment,https://www.youtube.com/watch?v=M_sKyrsm1Zw
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-28,210328,,Chad Lamb Discernment,Chad Lamb,Chad Lamb Discernment,https://www.youtube.com/watch?v=kwJS5wFbGB8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-28,Sermon Clip 210328,,Chad Lamb Discernment,Chad Lamb,Chad Lamb Discernment,https://www.youtube.com/watch?v=shbIM0Mje3g
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-24,210324,,Chad Lamb Tape Service,Chad Lamb,Chad Lamb Tape,https://www.youtube.com/watch?v=0Ca3d0b9G0U
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-24,Sermon Clip 210324,,Chad Lamb Tape Service,Chad Lamb,Chad Lamb Tape,https://www.youtube.com/watch?v=wjsMEqvo53U
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-21,210321,,Chad Lamb The Token for the Home,Chad Lamb,Chad Lamb Token Home,https://www.youtube.com/watch?v=O0eRhVEfQC8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-21,Sermon Clip 210321,,Chad Lamb The Token for the Home,Chad Lamb,Chad Lamb Token Home,https://www.youtube.com/watch?v=ipaS7R1suco
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-17,210317,,Chad Lamb Tape Service,Chad Lamb,Chad Lamb Tape,https://www.youtube.com/watch?v=KXzNHJNS-bE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-17,Sermon Clip 210317,,Chad Lamb Tape Service,Chad Lamb,Chad Lamb Tape,https://www.youtube.com/watch?v=tZxg3KsvJE0
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-14,Sermon Clip 210314,,Chad Lamb In the Midst of Supernatural,Chad Lamb,Chad Lamb Midst Supernatural,https://www.youtube.com/watch?v=w8OF9S1kQno
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-10,210310,,Chad Lamb Tape Service,Chad Lamb,Chad Lamb Tape,https://www.youtube.com/watch?v=qU11OjkfpCs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-10,Sermon Clips 210310,,Chad Lamb Tape Service,Chad Lamb,Chad Lamb Tape,https://www.youtube.com/watch?v=p79q3PZW-MI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-07,210307,,Chad Lamb A Submissive Queen with a Humble Heart,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=oaUDqjqXp1U
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-07,Sermon Clips 210307,,Chad Lamb A Submissive Queen with a Humble Heart,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=C5-pEsKyZd4
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-03,210303,,Rich Cobb The Anointed Word Is Always the Anointed Word,Rich Cobb,Rich Cobb,https://www.youtube.com/watch?v=RE-mH1cebvs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-03,Sermon Clips 210303,,Rich Cobb The Anointed Word Is Always the Anointed Word,Rich Cobb,Rich Cobb,https://www.youtube.com/watch?v=iX07_fxqhrY
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-02,170607,,Chad Lamb The Seven Seals,Chad Lamb,Chad Lamb Seven Seals,https://www.youtube.com/watch?v=bGrJ5Lxuo1Q
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-03-02,170604a,,Chad Lamb The Seven Seals,Chad Lamb,Chad Lamb Seven Seals,https://www.youtube.com/watch?v=UbEtwtRtzuk
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-28,210228,,Chad Lamb The Dominating Female Spirit,Chad Lamb,Chad Lamb Dominating Female,https://www.youtube.com/watch?v=tZm8I8gw84E
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-28,Sermon Clips 210228,,Chad Lamb The Dominating Female Spirit,Chad Lamb,Chad Lamb Dominating Female,https://www.youtube.com/watch?v=h-iCKs96Vj4
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-24,210224,,Chad Lamb Honoring God,Chad Lamb,Chad Lamb Honoring God,https://www.youtube.com/watch?v=hcjOqfy76K0
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-24,Sermon Clip 210224,,Chad Lamb Honoring God,Chad Lamb,Chad Lamb Honoring God,https://www.youtube.com/watch?v=VzaKheRoryw
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-21,210221,,Jean Kadima Seeking and Manifesting God's Attributes,Jean Kadima,Jean Kadima Seeking,https://www.youtube.com/watch?v=biz87tU5xbg
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-21,Sermon Clip 210221,,Jean Kadima Seeking and Manifesting God's Attributes,Jean Kadima,Jean Kadima Seeking,https://www.youtube.com/watch?v=mRwxEU3GN5Y
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-17,Sermon Clip 210217,,Chad Lamb Honoring God,Chad Lamb,Chad Lamb Honoring God,https://www.youtube.com/watch?v=yjVE7sfZzZE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-14,Sermon Clips 210214,,Chad Lamb Fellowship Restored,Chad Lamb,Chad Lamb Restored,https://www.youtube.com/watch?v=0DIkSFSB0UM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-10,210210,,Benjamin Seabolt These Sayings,Benjamin Seabolt,Benjamin Seabolt These Sayings,https://www.youtube.com/watch?v=3VigUk3xcxc
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-10,Sermon Clips 210210,,Benjamin Seabolt These Sayings,Benjamin Seabolt,Benjamin Seabolt These Sayings,https://www.youtube.com/watch?v=adr-b7DctNI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-11,150128,,Chad Lamb The Book of Life,Chad Lamb,Chad Lamb Book Life,https://www.youtube.com/watch?v=_5w9STFvtT8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-11,150125,,Chad Lamb The Book of Life,Chad Lamb,Chad Lamb Book Life,https://www.youtube.com/watch?v=6eOoEgyNhyA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-11,150118,,Chad Lamb The Book of Life,Chad Lamb,Chad Lamb Book Life,https://www.youtube.com/watch?v=8uKGNV0gSWY
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-07,210207,,Chad Lamb The End-Time Token,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=Z2NG8EM1H_A
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-07,Sermon Clips 210207,,Chad Lamb The End-Time Token,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=GnAIHa2FEeA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-03,210203,,Chad Lamb The Token Is the Assurance,Chad Lamb,Chad Lamb Token Assurance,https://www.youtube.com/watch?v=rWJsannJNiA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-02-03,Sermon Clip 210203,,Chad Lamb The Token Is the Assurance,Chad Lamb,Chad Lamb Token Assurance,https://www.youtube.com/watch?v=uZhqARvgJ_M
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-27,210127,,Kyle Wiechart After This I Saw,Kyle Wiechart,Kyle Wiechart,https://www.youtube.com/watch?v=lEuj_o-S1g8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-27,Sermon Clips 210127,,Kyle Wiechart After This I Saw,Kyle Wiechart,Kyle Wiechart,https://www.youtube.com/watch?v=DsnmcrKPu10
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-24,210124,,Chad Lamb Clean by the Word,Chad Lamb,Chad Lamb Clean,https://www.youtube.com/watch?v=PNrrFmizEgU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-24,Sermon Clip 210124,,Chad Lamb Clean by the Word,Chad Lamb,Chad Lamb Clean,https://www.youtube.com/watch?v=m0-BZ5EhfyI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-20,210120,,Chad Lamb Building on a Strong Foundation,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=DNXOw1pDOZk
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-20,Sermon Clips 210120,,Chad Lamb Building on a Strong Foundation,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=LFMNPUzO4Oc
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-17,210117,,Chad Lamb Our Journey,Chad Lamb,Chad Lamb Journey,https://www.youtube.com/watch?v=THefDfkpOuU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-17,Sermon Clips 210117,,Chad Lamb Our Journey,Chad Lamb,Chad Lamb Journey,https://www.youtube.com/watch?v=ZSBdGX-kris
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-13,Sermon Clips 210113,,Chad Lamb Keeping the Vineyard,Chad Lamb,Chad Lamb Keeping Vineyard,https://www.youtube.com/watch?v=CbaUJCFnmPk
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-10,210110,,Benjamin Seabolt These Sayings,Benjamin Seabolt,Benjamin Seabolt These Sayings,https://www.youtube.com/watch?v=GqCSJ6RRpho
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-10,Sermon Clips 210110,,Benjamin Seabolt These Sayings,Benjamin Seabolt,Benjamin Seabolt These Sayings,https://www.youtube.com/watch?v=Cr3_Bh0Kgj8
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-06,210106,,Chad Lamb Greater Is He That Is in You,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=onMChq__Vg4
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-06,Sermon Clips 210106,,Chad Lamb Greater Is He That Is in You,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=H4eILj-7al0
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2021-01-03,Sermon Clips 210103,,Chad Lamb The Word Made Manifested Is God Becoming Material,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=u2tKKjbBOdM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-27,201227,,Benjamin Seabolt These Sayings,Benjamin Seabolt,Benjamin Seabolt These Sayings,https://www.youtube.com/watch?v=glyeefWStdo
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-27,Sermon Clips 201227,,Benjamin Seabolt These Sayings,Benjamin Seabolt,Benjamin Seabolt These Sayings,https://www.youtube.com/watch?v=PuAeVz2JPVE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-23,201223,,Chad Lamb Bethlehem's Treasure,Chad Lamb,Chad Lamb Bethlehem'S Treasure,https://www.youtube.com/watch?v=iqV-ptkJ2vs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-23,Sermon Clips 201223,,Chad Lamb Bethlehem's Treasure,Chad Lamb,Chad Lamb Bethlehem'S Treasure,https://www.youtube.com/watch?v=iULetY5DQrM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-20,201220,,Chad Lamb The Fellowship of the Attributes,Chad Lamb,Chad Lamb Attributes,https://www.youtube.com/watch?v=-1vBiDYLVHw
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-20,Sermon Clips 201220,,Chad Lamb The Fellowship of the Attributes,Chad Lamb,Chad Lamb Attributes,https://www.youtube.com/watch?v=fMWeBPVD2vo
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-16,201216,,Chad Lamb Changing Positions,Chad Lamb,Chad Lamb Changing Positions,https://www.youtube.com/watch?v=Ib0G-YYx7qQ
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-16,Sermon Clips 201216,,Chad Lamb Changing Positions,Chad Lamb,Chad Lamb Changing Positions,https://www.youtube.com/watch?v=HjP_-SUUhtc
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-13,Sermon Clips 201213,,Chad Lamb The Cycle of Reconciliation,Chad Lamb,Chad Lamb Cycle Reconciliation,https://www.youtube.com/watch?v=TLiVR3BDUpE
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-09,201209,,Chad Lamb The Sword of the Spirit,Chad Lamb,Chad Lamb Sword,https://www.youtube.com/watch?v=hpxH6XbcwhY
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-09,Sermon Clips 201209,,Chad Lamb The Sword of the Spirit,Chad Lamb,Chad Lamb Sword,https://www.youtube.com/watch?v=Gw8lEuj2QU4
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-06,Sermon Clips 201206,,Chad Lamb The Invisible Final Battle,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=WC44GO1H81Y
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-02,201202,,Jean Kadima This Barrier Called Human Spirit,Jean Kadima,Jean Kadima,https://www.youtube.com/watch?v=Gy4hJLkjLIs
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-12-02,Sermon Clips 201202,,Jean Kadima This Barrier Called Human Spirit,Jean Kadima,Jean Kadima,https://www.youtube.com/watch?v=mMFct3iWyqM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-29,201129,,Chad Lamb Wrestle with and Overcome,Chad Lamb,Chad Lamb Wrestle,https://www.youtube.com/watch?v=uG-08pzC0QI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-25,Sermon Clips 201125,,Chad Lamb Is the Word Enough,Chad Lamb,Chad Lamb Enough,https://www.youtube.com/watch?v=IItYN_ue-10
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-22,201122,,Chad Lamb Spiritual War Starts with Revelation,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=fqW7wmebxSM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-22,Sermon Clips 201122,,Chad Lamb Spiritual War Starts with Revelation,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=iXSMsJvpjAg
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-18,201118,,Chad Lamb Your Position Overrides Your Condition,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=u4W0VWk2dZY
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-18,Sermon Clips 201118,,Chad Lamb Your Position Overrides Your Condition,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=d2hhnAV5gKg
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-15,201115,,Chad Lamb The Kingdom of God,Chad Lamb,Chad Lamb Kingdom God,https://www.youtube.com/watch?v=Z8-G4ra0A4E
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-15,Sermon Clips 201115,,Chad Lamb The Kingdom of God,Chad Lamb,Chad Lamb Kingdom God,https://www.youtube.com/watch?v=sK49OqgxskM
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-11,201111,,Chad Lamb Two Buildings for Two Purposes,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=xaDLqXh2BuA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-11,Sermon Clips 201111,,Chad Lamb Two Buildings for Two Purposes,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=6tYDFedQ6jU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-08,201108,,Chad Lamb The Unscientific Salvation of the Righteous Seed,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=v3IYd10eemI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-08,Sermon Clips 201108,,Chad Lamb The Unscientific Salvation of the Righteous Seed,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=DV0TvZ158gU
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-04,201104,,Chad Lamb Two Occupations Expressing Two Natures,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=Y0kiKNe6OKA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-04,Sermon Clips 201104,,Chad Lamb Two Occupations Expressing Two Natures,Chad Lamb,Chad Lamb,https://www.youtube.com/watch?v=E7RlkwGYYHA
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-01,201101,,Chad Lamb The Purpose of a Seal,Chad Lamb,Chad Lamb Purpose Seal,https://www.youtube.com/watch?v=FWHXatSCd3s
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-11-01,Sermon Clips 201101,,Chad Lamb The Purpose of a Seal,Chad Lamb,Chad Lamb Purpose Seal,https://www.youtube.com/watch?v=gHXGl3acggI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-10-28,201028,,Jean Kadima Sent from the Presence of God,Jean Kadima,Jean Kadima Sent God,https://www.youtube.com/watch?v=CdkaeE2iGAw
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-10-28,Sermon Clips 201028,,Jean Kadima Sent from the Presence of God,Jean Kadima,Jean Kadima Sent God,https://www.youtube.com/watch?v=GXCKCuvwwBI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-10-21,Sermon Clips 201021,,Kyle Wiechart Bringing Forth Fruit in this Barren Land,Kyle Wiechart,Kyle Wiechart,https://www.youtube.com/watch?v=kgbo7TF1deI
ErroneousLabel,Believers_Christian_Fellowship_Summary.csv,2020-10-25,Sermon Clips 201025,,Nathaniel Sias The Reading of the Will,Nathaniel Sias,Nathaniel Sias Reading Will,https://www.youtube.com/watch?v=BuZd1XYt8t0
